"Station","DateTime","Temperature High","Temperature Low","Wind Speed High","Wind Speed Low","Wind Gust High","Wind Gust Low","Wind Direction","Precipitation","Dew Point","Humidity","Pressure","Condition"
"KCALOSAN842","2025-01-07T00:00",55.9,55.9,0,0,0,0,0,0,50,82,29.93,"none"
"KCALOSAN842","2025-01-07T00:15",55.2,55.2,0,0,0,0,0,0,50,83,29.93,"none"
"KCALOSAN842","2025-01-07T00:30",54.9,54.9,0,0,0,0,0,0,49,83,29.92,"none"
"KCALOSAN842","2025-01-07T00:45",54.7,54.7,0,0,0,0,0,0,50,84,29.91,"none"
"KCALOSAN842","2025-01-07T01:00",55.2,55.2,0,0,0,0,0,0,51,85,29.92,"none"
"KCALOSAN842","2025-01-07T01:15",55.4,55.4,0,0,0,0,0,0,51,86,29.92,"none"
"KCALOSAN842","2025-01-07T01:30",55.4,55.4,0,0,0,0,0,0,51,86,29.92,"none"
"KCALOSAN842","2025-01-07T01:45",55.3,55.3,0,0,0,0,0,0,51,86,29.91,"none"
"KCALOSAN842","2025-01-07T02:00",54.5,54.5,0,0,0,0,0,0,50,86,29.91,"none"
"KCALOSAN842","2025-01-07T02:15",54.4,54.4,0,0,0,0,0,0,50,86,29.91,"none"
"KCALOSAN842","2025-01-07T02:30",54.6,54.6,0,0,0,0,0,0,50,85,29.91,"none"
"KCALOSAN842","2025-01-07T02:45",54.5,54.5,0,0,0,0,0,0,50,86,29.91,"none"
"KCALOSAN842","2025-01-07T03:00",54.2,54.2,0,0,0,0,0,0,48,79,29.9,"none"
"KCALOSAN842","2025-01-07T03:15",54.1,54.1,0,0,0,0,0,0,47,77,29.9,"none"
"KCALOSAN842","2025-01-07T03:30",53.2,53.2,0,0,0,0,0,0,46,77,29.9,"none"
"KCALOSAN842","2025-01-07T03:45",53.6,53.6,0,0,0,0,0,0,46,76,29.89,"none"
"KCALOSAN842","2025-01-07T04:00",53,53,0,0,0,0,0,0,45,76,29.9,"none"
"KCALOSAN842","2025-01-07T04:15",53.1,53.1,0,0,0,0,0,0,46,76,29.9,"none"
"KCALOSAN842","2025-01-07T04:30",53.2,53.2,0,0,0,0,0,0,45,75,29.9,"none"
"KCALOSAN842","2025-01-07T04:45",52.5,52.5,0,0,0,0,0,0,45,76,29.9,"none"
"KCALOSAN842","2025-01-07T05:00",51.8,51.8,0,0,0,0,0,0,45,78,29.91,"none"
"KCALOSAN842","2025-01-07T05:15",52.4,52.4,0,0,0,0,0,0,45,78,29.91,"none"
"KCALOSAN842","2025-01-07T05:30",53.3,53.3,0,0,0,0,0,0,45,75,29.91,"none"
"KCALOSAN842","2025-01-07T05:45",57.3,57.3,0,0,0,0,0,0,44,62,29.91,"none"
"KCALOSAN842","2025-01-07T06:00",59.6,59.6,0,0,0,0,0,0,43,55,29.9,"none"
"KCALOSAN842","2025-01-07T06:15",59.3,59.3,0,0,0,0,0,0,44,56,29.91,"none"
"KCALOSAN842","2025-01-07T06:30",62.2,62.2,0,0,0,0,0,0,43,51,29.91,"none"
"KCALOSAN842","2025-01-07T06:45",62.6,62.6,0,0,0,0,0,0,43,49,29.92,"none"
"KCALOSAN842","2025-01-07T07:00",62.3,62.3,0,0,0,0,0,0,43,50,29.92,"none"
"KCALOSAN842","2025-01-07T07:15",62.5,62.5,0,0,0,0,0,0,43,50,29.92,"none"
"KCALOSAN842","2025-01-07T07:30",62.5,62.5,0,0,0,0,0,0,43,50,29.93,"none"
"KCALOSAN842","2025-01-07T07:45",63.4,63.4,0,0,0,0,0,0,43,47,29.93,"none"
"KCALOSAN842","2025-01-07T08:00",63.9,63.9,0,0,0,0,0,0,42,46,29.93,"none"
"KCALOSAN842","2025-01-07T08:15",64.4,64.4,0,0,0,0,0,0,42,44,29.94,"none"
"KCALOSAN842","2025-01-07T08:30",64.4,64.4,0,0,0,0,0,0,41,43,29.94,"none"
"KCALOSAN842","2025-01-07T08:45",64.3,64.3,0,0,0,0,0,0,41,43,29.95,"none"
"KCALOSAN842","2025-01-07T09:00",64.4,64.4,0,0,0,0,0,0,41,43,29.96,"none"
"KCALOSAN842","2025-01-07T09:15",64.5,64.5,0,0,0,0,0,0,41,43,29.96,"none"
"KCALOSAN842","2025-01-07T09:30",64.6,64.6,0,0,0,0,0,0,42,44,29.96,"none"
"KCALOSAN842","2025-01-07T09:45",64.5,64.5,0,0,0,0,0,0,42,45,29.96,"none"
"KCALOSAN842","2025-01-07T10:00",64.2,64.2,0,0,0,0,0,0,42,44,29.97,"none"
"KCALOSAN842","2025-01-07T10:15",64.1,64.1,0,0,0,0,0,0,41,44,29.96,"none"
"KCALOSAN842","2025-01-07T10:30",64.7,64.7,0,0,0,0,0,0,41,42,29.97,"none"
"KCALOSAN842","2025-01-07T10:45",64.7,64.7,0,0,0,0,0,0,41,41,29.96,"none"
"KCALOSAN842","2025-01-07T11:00",65.4,65.4,0,0,0,0,0,0,40,39,29.96,"none"
"KCALOSAN842","2025-01-07T11:15",66.4,66.4,0,0,0,0,0,0,39,37,29.94,"none"
"KCALOSAN842","2025-01-07T11:30",66.5,66.5,0,0,0,0,0,0,39,37,29.94,"none"
"KCALOSAN842","2025-01-07T11:45",67.3,67.3,0,0,0,0,0,0,39,36,29.94,"none"
"KCALOSAN842","2025-01-07T12:00",68.1,68.1,0,0,0,0,0,0,39,35,29.93,"none"
"KCALOSAN842","2025-01-07T12:15",68.6,68.6,0,0,0,0,0,0,38,33,29.92,"none"
"KCALOSAN842","2025-01-07T12:30",68.9,68.9,0,0,0,0,0,0,38,32,29.92,"none"
"KCALOSAN842","2025-01-07T12:45",69,69,0,0,0,0,0,0,37,31,29.92,"none"
"KCALOSAN842","2025-01-07T13:00",69.2,69.2,0,0,0,0,0,0,37,30,29.92,"none"
"KCALOSAN842","2025-01-07T13:15",70,70,0,0,0,0,0,0,36,29,29.91,"none"
"KCALOSAN842","2025-01-07T13:30",70.7,70.7,0,0,0,0,0,0,34,26,29.91,"none"
"KCALOSAN842","2025-01-07T13:45",70.5,70.5,0,0,0,0,0,0,34,26,29.91,"none"
"KCALOSAN842","2025-01-07T14:00",69.8,69.8,0,0,0,0,0,0,33,26,29.91,"none"
"KCALOSAN842","2025-01-07T14:15",70.1,70.1,0,0,0,0,0,0,35,27,29.91,"none"
"KCALOSAN842","2025-01-07T14:30",69.8,69.8,0,0,0,0,0,0,32,25,29.91,"none"
"KCALOSAN842","2025-01-07T14:45",69.8,69.8,0,0,0,0,0,0,31,23,29.91,"none"
"KCALOSAN842","2025-01-07T15:00",70,70,0,0,0,0,0,0,27,20,29.9,"none"
"KCALOSAN842","2025-01-07T15:15",69.7,69.7,0,0,0,0,0,0,26,20,29.9,"none"
