"Time","Temperature","Dew Point","Humidity","Wind","Wind Speed","Wind Gust","Pressure","Precip.","Condition"
"12:53 AM","61ʡF","57ʡF","87ʡ%","CALM","0ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Fair"
"1:53 AM","61ʡF","56ʡF","83ʡ%","SSW","3ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Fair"
"2:53 AM","61ʡF","57ʡF","87ʡ%","NNW","3ʡmph","0ʡmph","29.84ʡin","0.0ʡin","Fair"
"3:53 AM","61ʡF","58ʡF","90ʡ%","WNW","3ʡmph","0ʡmph","29.83ʡin","0.0ʡin","Fair"
"4:53 AM","61ʡF","57ʡF","87ʡ%","CALM","0ʡmph","0ʡmph","29.83ʡin","0.0ʡin","Fair"
"5:53 AM","59ʡF","56ʡF","90ʡ%","CALM","0ʡmph","0ʡmph","29.83ʡin","0.0ʡin","Partly Cloudy"
"6:53 AM","62ʡF","57ʡF","84ʡ%","CALM","0ʡmph","0ʡmph","29.84ʡin","0.0ʡin","Partly Cloudy"
"7:53 AM","64ʡF","57ʡF","78ʡ%","CALM","0ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Fair"
"8:53 AM","67ʡF","56ʡF","68ʡ%","CALM","0ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Fair"
"9:53 AM","70ʡF","58ʡF","65ʡ%","W","8ʡmph","0ʡmph","29.84ʡin","0.0ʡin","Fair"
"10:53 AM","71ʡF","56ʡF","59ʡ%","WSW","12ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Fair"
"11:53 AM","70ʡF","58ʡF","65ʡ%","SW","14ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Fair"
"12:53 PM","70ʡF","57ʡF","63ʡ%","WSW","14ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Fair"
"1:53 PM","70ʡF","57ʡF","63ʡ%","WSW","13ʡmph","0ʡmph","29.84ʡin","0.0ʡin","Fair"
"2:53 PM","71ʡF","54ʡF","55ʡ%","W","16ʡmph","0ʡmph","29.84ʡin","0.0ʡin","Fair"
"3:53 PM","70ʡF","55ʡF","59ʡ%","W","15ʡmph","0ʡmph","29.83ʡin","0.0ʡin","Fair"
"4:53 PM","69ʡF","57ʡF","65ʡ%","WSW","14ʡmph","0ʡmph","29.81ʡin","0.0ʡin","Fair"
"5:53 PM","68ʡF","56ʡF","65ʡ%","WSW","10ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Fair"
"6:53 PM","67ʡF","56ʡF","68ʡ%","W","12ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Fair"
"7:53 PM","64ʡF","58ʡF","80ʡ%","WSW","8ʡmph","0ʡmph","29.80ʡin","0.0ʡin","Fair"
"8:53 PM","63ʡF","55ʡF","75ʡ%","SW","7ʡmph","0ʡmph","29.81ʡin","0.0ʡin","Fair"
"9:53 PM","63ʡF","55ʡF","75ʡ%","WSW","7ʡmph","0ʡmph","29.81ʡin","0.0ʡin","Fair"
"10:53 PM","62ʡF","58ʡF","86ʡ%","SW","10ʡmph","0ʡmph","29.81ʡin","0.0ʡin","Fair"
"11:53 PM","61ʡF","58ʡF","90ʡ%","SW","8ʡmph","0ʡmph","29.81ʡin","0.0ʡin","Fair"
