"Time","Temperature","Dew Point","Humidity","Wind","Wind Speed","Wind Gust","Pressure","Precip.","Condition"
"1:53 AM","62ʡF","52ʡF","70ʡ%","WSW","17ʡmph","0ʡmph","29.40ʡin","0.0ʡin","Mostly Cloudy"
"2:53 AM","61ʡF","52ʡF","72ʡ%","WSW","17ʡmph","0ʡmph","29.40ʡin","0.0ʡin","Mostly Cloudy"
"3:26 AM","61ʡF","51ʡF","70ʡ%","WSW","15ʡmph","0ʡmph","29.39ʡin","0.0ʡin","Mostly Cloudy"
"3:53 AM","61ʡF","51ʡF","70ʡ%","SW","14ʡmph","0ʡmph","29.39ʡin","0.0ʡin","Mostly Cloudy"
"4:53 AM","61ʡF","50ʡF","67ʡ%","WSW","15ʡmph","0ʡmph","29.39ʡin","0.0ʡin","Mostly Cloudy"
"5:51 AM","61ʡF","48ʡF","63ʡ%","WSW","22ʡmph","28ʡmph","29.39ʡin","0.0ʡin","Mostly Cloudy / Windy"
"5:53 AM","60ʡF","48ʡF","64ʡ%","WSW","22ʡmph","28ʡmph","29.39ʡin","0.0ʡin","Mostly Cloudy / Windy"
"6:33 AM","59ʡF","46ʡF","62ʡ%","W","31ʡmph","0ʡmph","29.40ʡin","0.0ʡin","Mostly Cloudy / Windy"
"6:49 AM","59ʡF","46ʡF","63ʡ%","W","26ʡmph","33ʡmph","29.40ʡin","0.0ʡin","Light Rain / Windy"
"6:53 AM","59ʡF","47ʡF","64ʡ%","W","24ʡmph","33ʡmph","29.40ʡin","0.0ʡin","Light Rain / Windy"
"7:30 AM","60ʡF","45ʡF","57ʡ%","W","24ʡmph","0ʡmph","29.42ʡin","0.0ʡin","Cloudy / Windy"
"7:53 AM","60ʡF","43ʡF","53ʡ%","WSW","18ʡmph","0ʡmph","29.42ʡin","0.0ʡin","Mostly Cloudy"
"8:53 AM","60ʡF","43ʡF","53ʡ%","WSW","15ʡmph","0ʡmph","29.45ʡin","0.0ʡin","Mostly Cloudy"
"9:41 AM","60ʡF","43ʡF","53ʡ%","WSW","15ʡmph","0ʡmph","29.45ʡin","0.0ʡin","Thunder"
"9:53 AM","62ʡF","45ʡF","53ʡ%","WSW","16ʡmph","0ʡmph","29.45ʡin","0.0ʡin","Thunder"
"9:57 AM","62ʡF","45ʡF","53ʡ%","WSW","15ʡmph","0ʡmph","29.45ʡin","0.0ʡin","Mostly Cloudy"
"10:53 AM","59ʡF","48ʡF","67ʡ%","SW","15ʡmph","0ʡmph","29.46ʡin","0.0ʡin","Mostly Cloudy"
"11:53 AM","57ʡF","47ʡF","69ʡ%","SW","6ʡmph","0ʡmph","29.45ʡin","0.0ʡin","Light Rain"
"12:17 PM","55ʡF","45ʡF","69ʡ%","ESE","6ʡmph","0ʡmph","29.45ʡin","0.1ʡin","T-Storm"
"12:30 PM","55ʡF","48ʡF","77ʡ%","VAR","6ʡmph","0ʡmph","29.45ʡin","0.1ʡin","Light Rain"
"12:53 PM","55ʡF","47ʡF","74ʡ%","E","10ʡmph","0ʡmph","29.45ʡin","0.1ʡin","Rain"
"12:59 PM","54ʡF","46ʡF","77ʡ%","ENE","7ʡmph","0ʡmph","29.45ʡin","0.0ʡin","Heavy Rain"
"1:16 PM","53ʡF","47ʡF","80ʡ%","E","12ʡmph","0ʡmph","29.45ʡin","0.2ʡin","Heavy Rain"
"1:31 PM","53ʡF","46ʡF","77ʡ%","E","12ʡmph","0ʡmph","29.45ʡin","0.3ʡin","T-Storm"
"1:39 PM","53ʡF","47ʡF","80ʡ%","ENE","12ʡmph","0ʡmph","29.45ʡin","0.3ʡin","T-Storm"
"1:49 PM","54ʡF","46ʡF","77ʡ%","ENE","10ʡmph","0ʡmph","29.45ʡin","0.3ʡin","Light Rain"
"1:53 PM","54ʡF","48ʡF","80ʡ%","ENE","9ʡmph","0ʡmph","29.44ʡin","0.3ʡin","Light Rain"
"2:53 PM","57ʡF","48ʡF","72ʡ%","E","13ʡmph","0ʡmph","29.45ʡin","0.0ʡin","Mostly Cloudy"
"3:53 PM","57ʡF","45ʡF","64ʡ%","ENE","12ʡmph","0ʡmph","29.46ʡin","0.0ʡin","Partly Cloudy"
"4:53 PM","57ʡF","45ʡF","64ʡ%","E","8ʡmph","0ʡmph","29.49ʡin","0.0ʡin","Cloudy"
"5:53 PM","56ʡF","43ʡF","62ʡ%","E","7ʡmph","0ʡmph","29.49ʡin","0.0ʡin","Cloudy"
"6:53 PM","56ʡF","44ʡF","64ʡ%","E","3ʡmph","0ʡmph","29.51ʡin","0.0ʡin","Mostly Cloudy"
"7:53 PM","57ʡF","43ʡF","59ʡ%","VAR","5ʡmph","0ʡmph","29.53ʡin","0.0ʡin","Mostly Cloudy"
"8:53 PM","56ʡF","45ʡF","67ʡ%","ESE","7ʡmph","0ʡmph","29.55ʡin","0.0ʡin","Mostly Cloudy"
"9:53 PM","56ʡF","46ʡF","69ʡ%","E","8ʡmph","0ʡmph","29.58ʡin","0.0ʡin","Mostly Cloudy"
"10:53 PM","56ʡF","47ʡF","72ʡ%","E","6ʡmph","0ʡmph","29.60ʡin","0.0ʡin","Light Rain"
"11:53 PM","56ʡF","46ʡF","69ʡ%","E","6ʡmph","0ʡmph","29.62ʡin","0.0ʡin","Cloudy"
"12:53 AM","56ʡF","46ʡF","69ʡ%","E","8ʡmph","0ʡmph","29.63ʡin","0.0ʡin","Light Rain"
