"Time","Temperature","Dew Point","Humidity","Wind","Wind Speed","Wind Gust","Pressure","Precip.","Condition"
"12:53 AM","64ʡF","59ʡF","84ʡ%","E","6ʡmph","0ʡmph","29.74ʡin","0.0ʡin","Mostly Cloudy"
"1:53 AM","64ʡF","60ʡF","87ʡ%","ESE","6ʡmph","0ʡmph","29.74ʡin","0.0ʡin","Mostly Cloudy"
"2:53 AM","64ʡF","60ʡF","87ʡ%","ESE","5ʡmph","0ʡmph","29.74ʡin","0.0ʡin","Mostly Cloudy"
"3:53 AM","64ʡF","59ʡF","84ʡ%","SSE","5ʡmph","0ʡmph","29.75ʡin","0.0ʡin","Mostly Cloudy"
"4:53 AM","64ʡF","60ʡF","87ʡ%","SE","6ʡmph","0ʡmph","29.75ʡin","0.0ʡin","Cloudy"
"5:53 AM","64ʡF","60ʡF","87ʡ%","SSE","5ʡmph","0ʡmph","29.77ʡin","0.0ʡin","Cloudy"
"6:53 AM","64ʡF","60ʡF","87ʡ%","VAR","3ʡmph","0ʡmph","29.78ʡin","0.0ʡin","Cloudy"
"7:53 AM","65ʡF","60ʡF","84ʡ%","E","6ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Cloudy"
"8:53 AM","65ʡF","61ʡF","87ʡ%","CALM","0ʡmph","0ʡmph","29.80ʡin","0.0ʡin","Cloudy"
"9:53 AM","67ʡF","60ʡF","79ʡ%","SSE","6ʡmph","0ʡmph","29.80ʡin","0.0ʡin","Cloudy"
"10:05 AM","68ʡF","61ʡF","78ʡ%","VAR","3ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Cloudy"
"10:45 AM","69ʡF","61ʡF","75ʡ%","S","5ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Partly Cloudy"
"10:53 AM","70ʡF","61ʡF","73ʡ%","SSE","6ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Partly Cloudy"
"11:53 AM","70ʡF","61ʡF","73ʡ%","W","12ʡmph","0ʡmph","29.80ʡin","0.0ʡin","Partly Cloudy"
"12:53 PM","71ʡF","62ʡF","73ʡ%","SW","8ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Fair"
"1:53 PM","72ʡF","61ʡF","68ʡ%","SW","9ʡmph","0ʡmph","29.78ʡin","0.0ʡin","Fair"
"2:53 PM","71ʡF","61ʡF","70ʡ%","W","13ʡmph","0ʡmph","29.77ʡin","0.0ʡin","Fair"
"3:53 PM","70ʡF","61ʡF","73ʡ%","WSW","12ʡmph","0ʡmph","29.76ʡin","0.0ʡin","Fair"
"4:53 PM","69ʡF","61ʡF","75ʡ%","WSW","13ʡmph","0ʡmph","29.76ʡin","0.0ʡin","Fair"
"5:53 PM","68ʡF","61ʡF","78ʡ%","WSW","12ʡmph","0ʡmph","29.75ʡin","0.0ʡin","Fair"
"6:53 PM","66ʡF","60ʡF","81ʡ%","WSW","12ʡmph","0ʡmph","29.76ʡin","0.0ʡin","Fair"
"7:22 PM","66ʡF","60ʡF","81ʡ%","WSW","12ʡmph","0ʡmph","29.76ʡin","0.0ʡin","Mostly Cloudy"
"7:53 PM","64ʡF","61ʡF","90ʡ%","SW","9ʡmph","0ʡmph","29.76ʡin","0.0ʡin","Cloudy"
"8:53 PM","64ʡF","61ʡF","90ʡ%","W","7ʡmph","0ʡmph","29.78ʡin","0.0ʡin","Cloudy"
"9:18 PM","65ʡF","61ʡF","87ʡ%","W","6ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Cloudy"
"9:53 PM","65ʡF","61ʡF","87ʡ%","WSW","6ʡmph","0ʡmph","29.80ʡin","0.0ʡin","Cloudy"
"10:53 PM","65ʡF","61ʡF","87ʡ%","CALM","0ʡmph","0ʡmph","29.80ʡin","0.0ʡin","Cloudy"
"11:07 PM","65ʡF","61ʡF","87ʡ%","SW","3ʡmph","0ʡmph","29.80ʡin","0.0ʡin","Cloudy"
"11:53 PM","65ʡF","61ʡF","87ʡ%","VAR","3ʡmph","0ʡmph","29.81ʡin","0.0ʡin","Cloudy"
