"Time","Temperature","Dew Point","Humidity","Wind","Wind Speed","Wind Gust","Pressure","Precip.","Condition"
"12:53 AM","55ʡF","49ʡF","80ʡ%","WSW","3ʡmph","0ʡmph","29.98ʡin","0.0ʡin","Fair"
"1:53 AM","54ʡF","50ʡF","86ʡ%","CALM","0ʡmph","0ʡmph","29.96ʡin","0.0ʡin","Fair"
"2:53 AM","53ʡF","49ʡF","86ʡ%","W","3ʡmph","0ʡmph","29.95ʡin","0.0ʡin","Fair"
"3:47 AM","54ʡF","51ʡF","90ʡ%","W","6ʡmph","0ʡmph","29.94ʡin","0.0ʡin","Mostly Cloudy"
"3:53 AM","54ʡF","51ʡF","90ʡ%","W","5ʡmph","0ʡmph","29.94ʡin","0.0ʡin","Mostly Cloudy"
"4:53 AM","54ʡF","51ʡF","90ʡ%","CALM","0ʡmph","0ʡmph","29.95ʡin","0.0ʡin","Mostly Cloudy"
"5:53 AM","55ʡF","52ʡF","89ʡ%","SSW","7ʡmph","0ʡmph","29.95ʡin","0.0ʡin","Cloudy"
"6:53 AM","55ʡF","51ʡF","86ʡ%","S","7ʡmph","0ʡmph","29.96ʡin","0.0ʡin","Cloudy"
"7:22 AM","55ʡF","52ʡF","89ʡ%","SSE","7ʡmph","0ʡmph","29.96ʡin","0.0ʡin","Cloudy"
"7:53 AM","56ʡF","52ʡF","87ʡ%","SSE","8ʡmph","0ʡmph","29.98ʡin","0.0ʡin","Cloudy"
"8:53 AM","56ʡF","52ʡF","87ʡ%","WSW","8ʡmph","0ʡmph","30.00ʡin","0.0ʡin","Cloudy"
"9:53 AM","56ʡF","52ʡF","87ʡ%","WSW","5ʡmph","0ʡmph","30.00ʡin","0.0ʡin","Cloudy"
"10:24 AM","57ʡF","52ʡF","83ʡ%","SSW","6ʡmph","0ʡmph","30.00ʡin","0.0ʡin","Cloudy"
"10:53 AM","57ʡF","51ʡF","81ʡ%","W","7ʡmph","0ʡmph","30.00ʡin","0.0ʡin","Cloudy"
"11:53 AM","58ʡF","51ʡF","78ʡ%","W","13ʡmph","0ʡmph","30.00ʡin","0.0ʡin","Cloudy"
"12:53 PM","59ʡF","51ʡF","75ʡ%","W","8ʡmph","0ʡmph","29.97ʡin","0.0ʡin","Cloudy"
"1:16 PM","60ʡF","52ʡF","75ʡ%","WSW","9ʡmph","0ʡmph","29.97ʡin","0.0ʡin","Mostly Cloudy"
"1:53 PM","58ʡF","50ʡF","75ʡ%","WSW","9ʡmph","0ʡmph","29.96ʡin","0.0ʡin","Mostly Cloudy"
"2:30 PM","60ʡF","51ʡF","72ʡ%","W","9ʡmph","0ʡmph","29.94ʡin","0.0ʡin","Partly Cloudy"
"2:53 PM","61ʡF","51ʡF","70ʡ%","W","9ʡmph","0ʡmph","29.94ʡin","0.0ʡin","Mostly Cloudy"
"3:20 PM","59ʡF","51ʡF","75ʡ%","WSW","12ʡmph","0ʡmph","29.93ʡin","0.0ʡin","Mostly Cloudy"
"3:53 PM","57ʡF","51ʡF","81ʡ%","W","12ʡmph","0ʡmph","29.92ʡin","0.0ʡin","Cloudy"
"4:53 PM","59ʡF","51ʡF","75ʡ%","WSW","12ʡmph","0ʡmph","29.90ʡin","0.0ʡin","Partly Cloudy"
"5:53 PM","57ʡF","50ʡF","77ʡ%","WSW","8ʡmph","0ʡmph","29.89ʡin","0.0ʡin","Mostly Cloudy"
"6:37 PM","56ʡF","50ʡF","80ʡ%","WSW","10ʡmph","0ʡmph","29.88ʡin","0.0ʡin","Partly Cloudy"
"6:53 PM","56ʡF","50ʡF","80ʡ%","W","8ʡmph","0ʡmph","29.88ʡin","0.0ʡin","Mostly Cloudy"
"7:12 PM","55ʡF","51ʡF","86ʡ%","WSW","8ʡmph","0ʡmph","29.88ʡin","0.0ʡin","Partly Cloudy"
"7:53 PM","55ʡF","51ʡF","86ʡ%","W","8ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Cloudy"
"8:23 PM","55ʡF","51ʡF","86ʡ%","W","7ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Fair"
"8:53 PM","55ʡF","51ʡF","86ʡ%","WSW","7ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Partly Cloudy"
"9:53 PM","55ʡF","50ʡF","83ʡ%","WSW","7ʡmph","0ʡmph","29.88ʡin","0.0ʡin","Fair"
"10:53 PM","55ʡF","51ʡF","86ʡ%","WSW","13ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Fair"
"11:53 PM","55ʡF","51ʡF","86ʡ%","WSW","9ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Fair"
